﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Vinga A;71380;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;min, 1 gång per dygn;celsius
Lufttemperatur;max, 1 gång per dygn;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1927-04-01 00:00:00;1997-11-30 23:59:59;19.0;57.6322;11.6061
2007-06-01 00:00:00;2026-04-30 23:59:59;18.205;57.6322;11.6048

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;Lufttemperatur;Kvalitet;;Tidsutsnitt:
2012-10-02 18:00:01;2012-10-03 18:00:00;2012-10-03;10.9;G;13.8;G
2012-10-03 18:00:01;2012-10-04 18:00:00;2012-10-04;9.9;G;12.6;G
2012-10-04 18:00:01;2012-10-05 18:00:00;2012-10-05;8.1;G;11.9;G
2012-10-05 18:00:01;2012-10-06 18:00:00;2012-10-06;7.9;G;12.5;G
2012-10-06 18:00:01;2012-10-07 18:00:00;2012-10-07;10.6;G;13.3;G
2012-10-07 18:00:01;2012-10-08 18:00:00;2012-10-08;10.8;G;13.4;G
2012-10-08 18:00:01;2012-10-09 18:00:00;2012-10-09;6.7;G;11.0;G
2012-10-09 18:00:01;2012-10-10 18:00:00;2012-10-10;6.5;G;10.7;G
2012-10-10 18:00:01;2012-10-11 18:00:00;2012-10-11;7.0;G;11.5;G
2012-10-11 18:00:01;2012-10-12 18:00:00;2012-10-12;4.4;G;10.6;G
2012-10-12 18:00:01;2012-10-13 18:00:00;2012-10-13;4.7;G;8.3;G
2012-10-13 18:00:01;2012-10-14 18:00:00;2012-10-14;5.9;G;9.8;G
2012-10-14 18:00:01;2012-10-15 18:00:00;2012-10-15;7.8;G;9.1;G
2012-10-15 18:00:01;2012-10-16 18:00:00;2012-10-16;7.2;G;11.3;G
2012-10-16 18:00:01;2012-10-17 18:00:00;2012-10-17;9.8;G;11.6;G
2012-10-17 18:00:01;2012-10-18 18:00:00;2012-10-18;10.4;G;12.7;G
2012-10-18 18:00:01;2012-10-19 18:00:00;2012-10-19;11.0;G;12.5;G
2012-10-19 18:00:01;2012-10-20 18:00:00;2012-10-20;10.8;G;12.6;G
2012-10-20 18:00:01;2012-10-21 18:00:00;2012-10-21;9.9;G;12.6;G
2012-10-21 18:00:01;2012-10-22 18:00:00;2012-10-22;7.1;G;10.1;G
2012-10-22 18:00:01;2012-10-23 18:00:00;2012-10-23;6.6;G;7.9;G
2012-10-23 18:00:01;2012-10-24 18:00:00;2012-10-24;6.6;G;10.5;G
2012-10-24 18:00:01;2012-10-25 18:00:00;2012-10-25;4.6;G;10.1;G
2012-10-25 18:00:01;2012-10-26 18:00:00;2012-10-26;2.7;G;7.1;G
2012-10-26 18:00:01;2012-10-27 18:00:00;2012-10-27;2.8;G;6.2;G
2012-10-27 18:00:01;2012-10-28 18:00:00;2012-10-28;2.7;G;7.2;G
2012-10-28 18:00:01;2012-10-29 18:00:00;2012-10-29;6.5;G;8.7;G
2012-10-29 18:00:01;2012-10-30 18:00:00;2012-10-30;4.6;G;8.8;G
2012-10-30 18:00:01;2012-10-31 18:00:00;2012-10-31;5.2;G;8.9;G
2012-10-31 18:00:01;2012-11-01 18:00:00;2012-11-01;6.4;G;8.7;G
2012-11-01 18:00:01;2012-11-02 18:00:00;2012-11-02;6.6;G;9.1;G
2012-11-02 18:00:01;2012-11-03 18:00:00;2012-11-03;6.1;G;8.7;G
2012-11-03 18:00:01;2012-11-04 18:00:00;2012-11-04;4.6;G;8.4;G
2012-11-04 18:00:01;2012-11-05 18:00:00;2012-11-05;3.5;G;6.8;G
2012-11-05 18:00:01;2012-11-06 18:00:00;2012-11-06;3.7;G;7.3;G
2012-11-06 18:00:01;2012-11-07 18:00:00;2012-11-07;4.6;G;9.1;G
2012-11-07 18:00:01;2012-11-08 18:00:00;2012-11-08;7.9;G;10.0;G
2012-11-08 18:00:01;2012-11-09 18:00:00;2012-11-09;3.6;G;8.5;G
2012-11-09 18:00:01;2012-11-10 18:00:00;2012-11-10;7.8;G;9.1;G
2012-11-10 18:00:01;2012-11-11 18:00:00;2012-11-11;7.6;G;9.1;G
2012-11-11 18:00:01;2012-11-12 18:00:00;2012-11-12;7.6;G;8.4;G
2012-11-12 18:00:01;2012-11-13 18:00:00;2012-11-13;6.9;G;8.1;G
2012-11-13 18:00:01;2012-11-14 18:00:00;2012-11-14;7.8;G;9.6;G
2012-11-14 18:00:01;2012-11-15 18:00:00;2012-11-15;8.2;G;9.6;G
2012-11-15 18:00:01;2012-11-16 18:00:00;2012-11-16;7.7;G;8.9;G
2012-11-16 18:00:01;2012-11-17 18:00:00;2012-11-17;4.7;G;8.3;G
2012-11-17 18:00:01;2012-11-18 18:00:00;2012-11-18;5.4;G;8.4;G
2012-11-18 18:00:01;2012-11-19 18:00:00;2012-11-19;6.5;G;8.1;G
2012-11-19 18:00:01;2012-11-20 18:00:00;2012-11-20;6.8;G;8.4;G
2012-11-20 18:00:01;2012-11-21 18:00:00;2012-11-21;6.9;G;8.4;G
2012-11-21 18:00:01;2012-11-22 18:00:00;2012-11-22;7.0;G;8.7;G
2012-11-22 18:00:01;2012-11-23 18:00:00;2012-11-23;7.0;G;8.7;G
2012-11-23 18:00:01;2012-11-24 18:00:00;2012-11-24;5.0;G;7.3;G
2012-11-24 18:00:01;2012-11-25 18:00:00;2012-11-25;3.8;G;7.1;G
2012-11-25 18:00:01;2012-11-26 18:00:00;2012-11-26;3.7;G;6.8;G
2012-11-26 18:00:01;2012-11-27 18:00:00;2012-11-27;3.4;G;7.0;G
2012-11-27 18:00:01;2012-11-28 18:00:00;2012-11-28;2.1;G;3.4;G
2012-11-28 18:00:01;2012-11-29 18:00:00;2012-11-29;0.8;G;2.9;G
2012-11-29 18:00:01;2012-11-30 18:00:00;2012-11-30;-1.7;G;1.0;G
2012-11-30 18:00:01;2012-12-01 18:00:00;2012-12-01;-4.8;G;-1.3;G
2012-12-01 18:00:01;2012-12-02 18:00:00;2012-12-02;-6.9;G;-4.8;G
2012-12-02 18:00:01;2012-12-03 18:00:00;2012-12-03;-6.9;G;-4.8;G
2012-12-03 18:00:01;2012-12-04 18:00:00;2012-12-04;-6.8;G;-4.5;G
2012-12-04 18:00:01;2012-12-05 18:00:00;2012-12-05;-7.1;G;-4.1;G
2012-12-05 18:00:01;2012-12-06 18:00:00;2012-12-06;-5.9;G;-3.7;G
2012-12-06 18:00:01;2012-12-07 18:00:00;2012-12-07;-7.6;G;-4.9;G
2012-12-07 18:00:01;2012-12-08 18:00:00;2012-12-08;-6.5;G;-1.1;G
2012-12-08 18:00:01;2012-12-09 18:00:00;2012-12-09;-3.1;G;0.6;G
2012-12-09 18:00:01;2012-12-10 18:00:00;2012-12-10;-3.8;G;-0.1;G
2012-12-10 18:00:01;2012-12-11 18:00:00;2012-12-11;-3.9;G;-2.2;G
2012-12-11 18:00:01;2012-12-12 18:00:00;2012-12-12;-5.0;G;-1.7;G
2012-12-12 18:00:01;2012-12-13 18:00:00;2012-12-13;-5.3;G;-1.4;G
2012-12-13 18:00:01;2012-12-14 18:00:00;2012-12-14;-6.9;G;-2.6;G
2012-12-14 18:00:01;2012-12-15 18:00:00;2012-12-15;-2.7;G;2.7;G
2012-12-15 18:00:01;2012-12-16 18:00:00;2012-12-16;2.6;G;3.3;G
2012-12-16 18:00:01;2012-12-17 18:00:00;2012-12-17;2.4;G;3.3;G
2012-12-17 18:00:01;2012-12-18 18:00:00;2012-12-18;0.4;G;2.7;G
2012-12-18 18:00:01;2012-12-19 18:00:00;2012-12-19;-1.1;G;0.5;G
2012-12-19 18:00:01;2012-12-20 18:00:00;2012-12-20;-1.2;G;0.2;G
2012-12-20 18:00:01;2012-12-21 18:00:00;2012-12-21;-1.9;G;0.2;G
2012-12-21 18:00:01;2012-12-22 18:00:00;2012-12-22;-2.9;G;-1.1;G
2012-12-22 18:00:01;2012-12-23 18:00:00;2012-12-23;-2.7;G;-0.8;G
2012-12-23 18:00:01;2012-12-24 18:00:00;2012-12-24;-2.5;G;3.5;G
2012-12-24 18:00:01;2012-12-25 18:00:00;2012-12-25;0.6;G;4.0;G
2012-12-25 18:00:01;2012-12-26 18:00:00;2012-12-26;1.9;G;3.9;G
2012-12-26 18:00:01;2012-12-27 18:00:00;2012-12-27;-0.7;G;3.8;G
2012-12-27 18:00:01;2012-12-28 18:00:00;2012-12-28;-0.2;G;2.8;G
2012-12-28 18:00:01;2012-12-29 18:00:00;2012-12-29;0.0;G;5.1;G
2012-12-29 18:00:01;2012-12-30 18:00:00;2012-12-30;3.3;G;4.7;G
2012-12-30 18:00:01;2012-12-31 18:00:00;2012-12-31;2.9;G;5.3;G
2012-12-31 18:00:01;2013-01-01 18:00:00;2013-01-01;3.2;Y;5.3;Y
2013-01-01 18:00:01;2013-01-02 18:00:00;2013-01-02;1.7;Y;4.8;Y
2013-01-02 18:00:01;2013-01-03 18:00:00;2013-01-03;3.4;Y;7.0;Y
2013-01-03 18:00:01;2013-01-04 18:00:00;2013-01-04;5.1;Y;7.0;Y
2013-01-04 18:00:01;2013-01-05 18:00:00;2013-01-05;0.5;Y;6.8;Y
2013-01-05 18:00:01;2013-01-06 18:00:00;2013-01-06;2.5;Y;4.8;Y
2013-01-06 18:00:01;2013-01-07 18:00:00;2013-01-07;2.5;Y;3.5;Y
2013-01-07 18:00:01;2013-01-08 18:00:00;2013-01-08;1.7;Y;4.9;Y
2013-01-08 18:00:01;2013-01-09 18:00:00;2013-01-09;1.4;Y;4.8;Y
2013-01-09 18:00:01;2013-01-10 18:00:00;2013-01-10;-1.4;Y;3.9;Y
2013-01-10 18:00:01;2013-01-11 18:00:00;2013-01-11;-2.2;Y;-0.3;Y
2013-01-11 18:00:01;2013-01-12 18:00:00;2013-01-12;-2.7;Y;-0.9;Y
2013-01-12 18:00:01;2013-01-13 18:00:00;2013-01-13;-2.8;Y;-1.5;Y
2013-01-13 18:00:01;2013-01-14 18:00:00;2013-01-14;-4.0;Y;-1.2;Y
2013-01-14 18:00:01;2013-01-15 18:00:00;2013-01-15;-3.2;Y;-2.2;Y
2013-01-15 18:00:01;2013-01-16 18:00:00;2013-01-16;-5.7;Y;-3.1;Y
2013-01-16 18:00:01;2013-01-17 18:00:00;2013-01-17;-4.6;Y;-2.3;Y
2013-01-17 18:00:01;2013-01-18 18:00:00;2013-01-18;-6.0;Y;-2.3;Y
2013-01-18 18:00:01;2013-01-19 18:00:00;2013-01-19;-9.2;Y;-5.9;Y
2013-01-19 18:00:01;2013-01-20 18:00:00;2013-01-20;-10.6;Y;-1.8;Y
2013-01-20 18:00:01;2013-01-21 18:00:00;2013-01-21;-6.5;Y;-2.4;Y
2013-01-21 18:00:01;2013-01-22 18:00:00;2013-01-22;-6.1;Y;-3.7;Y
2013-01-22 18:00:01;2013-01-23 18:00:00;2013-01-23;-9.3;Y;-4.7;Y
2013-01-23 18:00:01;2013-01-24 18:00:00;2013-01-24;-10.6;Y;-4.5;Y
2013-01-24 18:00:01;2013-01-25 18:00:00;2013-01-25;-6.3;Y;-1.7;Y
2013-01-25 18:00:01;2013-01-26 18:00:00;2013-01-26;-2.8;Y;-1.0;Y
2013-01-26 18:00:01;2013-01-27 18:00:00;2013-01-27;-3.5;Y;0.0;Y
2013-01-27 18:00:01;2013-01-28 18:00:00;2013-01-28;-0.1;Y;1.9;Y
2013-01-28 18:00:01;2013-01-29 18:00:00;2013-01-29;0.0;Y;2.4;Y
2013-01-29 18:00:01;2013-01-30 18:00:00;2013-01-30;0.7;Y;3.5;Y
2013-01-30 18:00:01;2013-01-31 18:00:00;2013-01-31;2.4;Y;5.9;Y
2013-01-31 18:00:01;2013-02-01 18:00:00;2013-02-01;-3.2;Y;3.1;Y
2013-02-01 18:00:01;2013-02-02 18:00:00;2013-02-02;-3.5;Y;1.5;Y
2013-02-02 18:00:01;2013-02-03 18:00:00;2013-02-03;-1.8;Y;1.6;Y
2013-02-03 18:00:01;2013-02-04 18:00:00;2013-02-04;0.8;Y;4.6;Y
2013-02-04 18:00:01;2013-02-05 18:00:00;2013-02-05;2.0;Y;3.8;Y
2013-02-05 18:00:01;2013-02-06 18:00:00;2013-02-06;-1.4;Y;2.1;Y
2013-02-06 18:00:01;2013-02-07 18:00:00;2013-02-07;-2.1;Y;0.5;Y
2013-02-07 18:00:01;2013-02-08 18:00:00;2013-02-08;-2.1;Y;0.4;Y
2013-02-08 18:00:01;2013-02-09 18:00:00;2013-02-09;-5.8;Y;-1.3;Y
2013-02-09 18:00:01;2013-02-10 18:00:00;2013-02-10;-4.4;Y;-2.3;Y
2013-02-10 18:00:01;2013-02-11 18:00:00;2013-02-11;-2.8;Y;-1.3;Y
2013-02-11 18:00:01;2013-02-12 18:00:00;2013-02-12;-5.2;Y;-1.5;Y
2013-02-12 18:00:01;2013-02-13 18:00:00;2013-02-13;-3.1;Y;-0.8;Y
2013-02-13 18:00:01;2013-02-14 18:00:00;2013-02-14;-2.0;Y;-0.3;Y
2013-02-14 18:00:01;2013-02-15 18:00:00;2013-02-15;-0.8;Y;0.6;Y
2013-02-15 18:00:01;2013-02-16 18:00:00;2013-02-16;0.2;Y;0.7;Y
2013-02-16 18:00:01;2013-02-17 18:00:00;2013-02-17;0.1;Y;0.9;Y
2013-02-17 18:00:01;2013-02-18 18:00:00;2013-02-18;0.4;Y;2.2;Y
2013-02-18 18:00:01;2013-02-19 18:00:00;2013-02-19;-2.3;Y;1.3;Y
2013-02-19 18:00:01;2013-02-20 18:00:00;2013-02-20;-2.6;Y;0.5;Y
2013-02-20 18:00:01;2013-02-21 18:00:00;2013-02-21;-4.6;Y;-1.8;Y
2013-02-21 18:00:01;2013-02-22 18:00:00;2013-02-22;-5.7;Y;-2.8;Y
2013-02-22 18:00:01;2013-02-23 18:00:00;2013-02-23;-5.0;Y;-1.6;Y
2013-02-23 18:00:01;2013-02-24 18:00:00;2013-02-24;-2.4;Y;1.1;Y
2013-02-24 18:00:01;2013-02-25 18:00:00;2013-02-25;-3.6;Y;1.7;Y
2013-02-25 18:00:01;2013-02-26 18:00:00;2013-02-26;-3.6;Y;0.3;Y
2013-02-26 18:00:01;2013-02-27 18:00:00;2013-02-27;-3.5;Y;-0.5;Y
2013-02-27 18:00:01;2013-02-28 18:00:00;2013-02-28;-2.9;Y;4.6;Y
2013-02-28 18:00:01;2013-03-01 18:00:00;2013-03-01;0.8;Y;3.6;Y
2013-03-01 18:00:01;2013-03-02 18:00:00;2013-03-02;-0.2;Y;4.8;Y
2013-03-02 18:00:01;2013-03-03 18:00:00;2013-03-03;1.3;Y;3.2;Y
2013-03-03 18:00:01;2013-03-04 18:00:00;2013-03-04;0.3;Y;4.7;Y
2013-03-04 18:00:01;2013-03-05 18:00:00;2013-03-05;0.0;Y;2.9;Y
2013-03-05 18:00:01;2013-03-06 18:00:00;2013-03-06;0.5;Y;4.9;Y
2013-03-06 18:00:01;2013-03-07 18:00:00;2013-03-07;0.7;Y;4.3;Y
2013-03-07 18:00:01;2013-03-08 18:00:00;2013-03-08;-2.1;Y;3.6;Y
2013-03-08 18:00:01;2013-03-09 18:00:00;2013-03-09;-3.8;Y;1.7;Y
2013-03-09 18:00:01;2013-03-10 18:00:00;2013-03-10;-5.7;Y;-0.6;Y
2013-03-10 18:00:01;2013-03-11 18:00:00;2013-03-11;-7.9;Y;-1.3;Y
2013-03-11 18:00:01;2013-03-12 18:00:00;2013-03-12;-2.5;Y;0.8;Y
2013-03-12 18:00:01;2013-03-13 18:00:00;2013-03-13;-3.7;Y;0.4;Y
2013-03-13 18:00:01;2013-03-14 18:00:00;2013-03-14;-6.5;Y;-0.8;Y
2013-03-14 18:00:01;2013-03-15 18:00:00;2013-03-15;-3.7;Y;0.1;Y
2013-03-15 18:00:01;2013-03-16 18:00:00;2013-03-16;-1.6;Y;0.9;Y
2013-03-16 18:00:01;2013-03-17 18:00:00;2013-03-17;-1.8;Y;3.7;Y
2013-03-17 18:00:01;2013-03-18 18:00:00;2013-03-18;-3.2;Y;1.8;Y
2013-03-18 18:00:01;2013-03-19 18:00:00;2013-03-19;-5.2;Y;-0.7;Y
2013-03-19 18:00:01;2013-03-20 18:00:00;2013-03-20;-4.8;Y;-1.7;Y
2013-03-20 18:00:01;2013-03-21 18:00:00;2013-03-21;-4.3;Y;0.6;Y
2013-03-21 18:00:01;2013-03-22 18:00:00;2013-03-22;-6.2;Y;-0.8;Y
2013-03-22 18:00:01;2013-03-23 18:00:00;2013-03-23;-8.0;Y;1.6;Y
2013-03-23 18:00:01;2013-03-24 18:00:00;2013-03-24;-4.2;Y;3.7;Y
2013-03-24 18:00:01;2013-03-25 18:00:00;2013-03-25;-3.6;Y;4.0;Y
2013-03-25 18:00:01;2013-03-26 18:00:00;2013-03-26;-3.1;Y;3.7;Y
2013-03-26 18:00:01;2013-03-27 18:00:00;2013-03-27;-1.4;Y;2.4;Y
2013-03-27 18:00:01;2013-03-28 18:00:00;2013-03-28;-1.6;Y;2.8;Y
2013-03-28 18:00:01;2013-03-29 18:00:00;2013-03-29;-2.5;Y;4.3;Y
2013-03-29 18:00:01;2013-03-30 18:00:00;2013-03-30;-2.3;Y;4.0;Y
2013-03-30 18:00:01;2013-03-31 18:00:00;2013-03-31;-2.0;Y;2.9;Y
2013-03-31 18:00:01;2013-04-01 18:00:00;2013-04-01;-1.9;Y;4.6;Y
2013-04-01 18:00:01;2013-04-02 18:00:00;2013-04-02;-0.9;Y;4.5;Y
2013-04-02 18:00:01;2013-04-03 18:00:00;2013-04-03;-0.1;Y;5.2;Y
2013-04-03 18:00:01;2013-04-04 18:00:00;2013-04-04;0.0;Y;5.9;Y
2013-04-04 18:00:01;2013-04-05 18:00:00;2013-04-05;-0.4;Y;8.6;Y
2013-04-05 18:00:01;2013-04-06 18:00:00;2013-04-06;1.1;Y;6.2;Y
2013-04-06 18:00:01;2013-04-07 18:00:00;2013-04-07;1.9;Y;4.0;Y
2013-04-07 18:00:01;2013-04-08 18:00:00;2013-04-08;0.0;Y;4.2;Y
2013-04-08 18:00:01;2013-04-09 18:00:00;2013-04-09;0.0;Y;5.4;Y
2013-04-09 18:00:01;2013-04-10 18:00:00;2013-04-10;-1.1;Y;6.5;Y
2013-04-10 18:00:01;2013-04-11 18:00:00;2013-04-11;1.4;Y;5.3;Y
2013-04-11 18:00:01;2013-04-12 18:00:00;2013-04-12;1.3;Y;4.9;Y
2013-04-12 18:00:01;2013-04-13 18:00:00;2013-04-13;1.8;Y;5.6;Y
2013-04-13 18:00:01;2013-04-14 18:00:00;2013-04-14;2.7;Y;6.5;Y
2013-04-14 18:00:01;2013-04-15 18:00:00;2013-04-15;4.9;Y;6.7;Y
2013-04-15 18:00:01;2013-04-16 18:00:00;2013-04-16;3.8;Y;6.6;Y
2013-04-16 18:00:01;2013-04-17 18:00:00;2013-04-17;5.0;Y;8.9;Y
2013-04-17 18:00:01;2013-04-18 18:00:00;2013-04-18;5.7;Y;8.6;Y
2013-04-18 18:00:01;2013-04-19 18:00:00;2013-04-19;5.4;Y;8.3;Y
2013-04-19 18:00:01;2013-04-20 18:00:00;2013-04-20;4.5;Y;7.9;Y
2013-04-20 18:00:01;2013-04-21 18:00:00;2013-04-21;4.8;Y;8.5;Y
2013-04-21 18:00:01;2013-04-22 18:00:00;2013-04-22;5.2;Y;7.9;Y
2013-04-22 18:00:01;2013-04-23 18:00:00;2013-04-23;6.3;Y;9.8;Y
2013-04-23 18:00:01;2013-04-24 18:00:00;2013-04-24;5.9;Y;7.9;Y
2013-04-24 18:00:01;2013-04-25 18:00:00;2013-04-25;5.3;Y;8.9;Y
2013-04-25 18:00:01;2013-04-26 18:00:00;2013-04-26;4.7;Y;8.2;Y
2013-04-26 18:00:01;2013-04-27 18:00:00;2013-04-27;3.8;Y;10.9;Y
2013-04-27 18:00:01;2013-04-28 18:00:00;2013-04-28;4.6;Y;9.2;Y
2013-04-28 18:00:01;2013-04-29 18:00:00;2013-04-29;6.0;Y;9.0;Y
2013-04-29 18:00:01;2013-04-30 18:00:00;2013-04-30;5.8;Y;9.4;Y
2013-04-30 18:00:01;2013-05-01 18:00:00;2013-05-01;5.6;Y;8.7;Y
2013-05-01 18:00:01;2013-05-02 18:00:00;2013-05-02;5.3;Y;8.7;Y
2013-05-02 18:00:01;2013-05-03 18:00:00;2013-05-03;5.3;Y;8.6;Y
2013-05-03 18:00:01;2013-05-04 18:00:00;2013-05-04;7.8;Y;10.5;Y
2013-05-04 18:00:01;2013-05-05 18:00:00;2013-05-05;6.2;Y;10.8;Y
2013-05-05 18:00:01;2013-05-06 18:00:00;2013-05-06;8.4;Y;11.9;Y
2013-05-06 18:00:01;2013-05-07 18:00:00;2013-05-07;9.1;Y;14.3;Y
2013-05-07 18:00:01;2013-05-08 18:00:00;2013-05-08;10.6;Y;15.3;Y
2013-05-08 18:00:01;2013-05-09 18:00:00;2013-05-09;9.9;Y;11.7;Y
2013-05-09 18:00:01;2013-05-10 18:00:00;2013-05-10;8.6;Y;11.6;Y
2013-05-10 18:00:01;2013-05-11 18:00:00;2013-05-11;7.4;Y;11.7;Y
2013-05-11 18:00:01;2013-05-12 18:00:00;2013-05-12;8.1;Y;11.3;Y
2013-05-12 18:00:01;2013-05-13 18:00:00;2013-05-13;8.1;Y;10.3;Y
2013-05-13 18:00:01;2013-05-14 18:00:00;2013-05-14;6.1;Y;10.3;Y
2013-05-14 18:00:01;2013-05-15 18:00:00;2013-05-15;8.0;Y;16.1;Y
2013-05-15 18:00:01;2013-05-16 18:00:00;2013-05-16;11.7;Y;19.6;Y
2013-05-16 18:00:01;2013-05-17 18:00:00;2013-05-17;13.4;Y;25.8;Y
2013-05-17 18:00:01;2013-05-18 18:00:00;2013-05-18;14.5;Y;24.1;Y
2013-05-18 18:00:01;2013-05-19 18:00:00;2013-05-19;14.2;Y;19.8;Y
2013-05-19 18:00:01;2013-05-20 18:00:00;2013-05-20;12.2;Y;18.3;Y
2013-05-20 18:00:01;2013-05-21 18:00:00;2013-05-21;13.2;Y;17.3;Y
2013-05-21 18:00:01;2013-05-22 18:00:00;2013-05-22;12.4;Y;14.8;Y
2013-05-22 18:00:01;2013-05-23 18:00:00;2013-05-23;8.6;Y;12.6;Y
2013-05-23 18:00:01;2013-05-24 18:00:00;2013-05-24;7.5;Y;13.3;Y
2013-05-24 18:00:01;2013-05-25 18:00:00;2013-05-25;12.0;Y;19.4;Y
2013-05-25 18:00:01;2013-05-26 18:00:00;2013-05-26;12.5;Y;22.0;Y
2013-05-26 18:00:01;2013-05-27 18:00:00;2013-05-27;12.4;Y;17.9;Y
2013-05-27 18:00:01;2013-05-28 18:00:00;2013-05-28;12.9;Y;23.2;Y
2013-05-28 18:00:01;2013-05-29 18:00:00;2013-05-29;14.0;Y;19.1;Y
2013-05-29 18:00:01;2013-05-30 18:00:00;2013-05-30;12.8;Y;19.6;Y
2013-05-30 18:00:01;2013-05-31 18:00:00;2013-05-31;14.8;Y;23.8;Y
2013-05-31 18:00:01;2013-06-01 18:00:00;2013-06-01;15.5;Y;22.0;Y
2013-06-01 18:00:01;2013-06-02 18:00:00;2013-06-02;12.9;Y;18.5;Y
2013-06-02 18:00:01;2013-06-03 18:00:00;2013-06-03;12.8;Y;16.2;Y
2013-06-03 18:00:01;2013-06-04 18:00:00;2013-06-04;12.3;Y;16.5;Y
2013-06-04 18:00:01;2013-06-05 18:00:00;2013-06-05;10.3;Y;15.8;Y
2013-06-05 18:00:01;2013-06-06 18:00:00;2013-06-06;12.3;Y;17.1;Y
2013-06-06 18:00:01;2013-06-07 18:00:00;2013-06-07;11.9;Y;16.0;Y
2013-06-07 18:00:01;2013-06-08 18:00:00;2013-06-08;12.2;Y;16.7;Y
2013-06-08 18:00:01;2013-06-09 18:00:00;2013-06-09;12.6;Y;17.3;Y
2013-06-09 18:00:01;2013-06-10 18:00:00;2013-06-10;13.0;Y;17.3;Y
2013-06-10 18:00:01;2013-06-11 18:00:00;2013-06-11;14.0;Y;16.7;Y
2013-06-11 18:00:01;2013-06-12 18:00:00;2013-06-12;12.1;Y;16.1;Y
2013-06-12 18:00:01;2013-06-13 18:00:00;2013-06-13;14.8;Y;18.7;Y
2013-06-13 18:00:01;2013-06-14 18:00:00;2013-06-14;13.9;Y;16.7;Y
2013-06-14 18:00:01;2013-06-15 18:00:00;2013-06-15;11.9;Y;17.8;Y
2013-06-15 18:00:01;2013-06-16 18:00:00;2013-06-16;9.0;Y;15.1;Y
2013-06-16 18:00:01;2013-06-17 18:00:00;2013-06-17;12.2;Y;18.2;Y
2013-06-17 18:00:01;2013-06-18 18:00:00;2013-06-18;12.9;Y;17.3;Y
2013-06-18 18:00:01;2013-06-19 18:00:00;2013-06-19;13.7;Y;17.3;Y
2013-06-19 18:00:01;2013-06-20 18:00:00;2013-06-20;13.9;Y;17.1;Y
2013-06-20 18:00:01;2013-06-21 18:00:00;2013-06-21;15.0;Y;22.6;Y
2013-06-21 18:00:01;2013-06-22 18:00:00;2013-06-22;13.9;Y;17.5;Y
2013-06-22 18:00:01;2013-06-23 18:00:00;2013-06-23;14.7;Y;16.8;Y
2013-06-23 18:00:01;2013-06-24 18:00:00;2013-06-24;15.1;Y;17.0;Y
2013-06-24 18:00:01;2013-06-25 18:00:00;2013-06-25;13.5;Y;17.1;Y
2013-06-25 18:00:01;2013-06-26 18:00:00;2013-06-26;14.1;Y;15.9;Y
2013-06-26 18:00:01;2013-06-27 18:00:00;2013-06-27;13.2;Y;16.3;Y
2013-06-27 18:00:01;2013-06-28 18:00:00;2013-06-28;13.8;Y;16.4;Y
2013-06-28 18:00:01;2013-06-29 18:00:00;2013-06-29;10.9;Y;15.8;Y
2013-06-29 18:00:01;2013-06-30 18:00:00;2013-06-30;11.8;Y;16.5;Y
2013-06-30 18:00:01;2013-07-01 18:00:00;2013-07-01;12.6;Y;16.8;Y
2013-07-01 18:00:01;2013-07-02 18:00:00;2013-07-02;11.8;Y;16.0;Y
2013-07-02 18:00:01;2013-07-03 18:00:00;2013-07-03;13.8;Y;18.7;Y
2013-07-03 18:00:01;2013-07-04 18:00:00;2013-07-04;14.0;Y;16.6;Y
2013-07-04 18:00:01;2013-07-05 18:00:00;2013-07-05;14.9;Y;18.9;Y
2013-07-05 18:00:01;2013-07-06 18:00:00;2013-07-06;14.8;Y;17.9;Y
2013-07-06 18:00:01;2013-07-07 18:00:00;2013-07-07;14.5;Y;20.2;Y
2013-07-07 18:00:01;2013-07-08 18:00:00;2013-07-08;15.7;Y;20.0;Y
2013-07-08 18:00:01;2013-07-09 18:00:00;2013-07-09;15.9;Y;19.5;Y
2013-07-09 18:00:01;2013-07-10 18:00:00;2013-07-10;14.9;Y;19.0;Y
2013-07-10 18:00:01;2013-07-11 18:00:00;2013-07-11;14.3;Y;19.3;Y
2013-07-11 18:00:01;2013-07-12 18:00:00;2013-07-12;15.5;Y;19.9;Y
2013-07-12 18:00:01;2013-07-13 18:00:00;2013-07-13;15.0;Y;19.4;Y
2013-07-13 18:00:01;2013-07-14 18:00:00;2013-07-14;16.3;Y;19.1;Y
2013-07-14 18:00:01;2013-07-15 18:00:00;2013-07-15;15.1;Y;18.3;Y
2013-07-15 18:00:01;2013-07-16 18:00:00;2013-07-16;15.3;Y;19.6;Y
2013-07-16 18:00:01;2013-07-17 18:00:00;2013-07-17;16.0;Y;20.3;Y
2013-07-17 18:00:01;2013-07-18 18:00:00;2013-07-18;16.5;Y;19.6;Y
2013-07-18 18:00:01;2013-07-19 18:00:00;2013-07-19;16.7;Y;21.6;Y
2013-07-19 18:00:01;2013-07-20 18:00:00;2013-07-20;16.7;Y;21.4;Y
